"No.","Time","Source","Destination","Protocol","Length","Info"
"6929","121.276800","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"6930","121.276800","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"6931","121.276800","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"6932","121.276800","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"6933","121.276800","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"6934","121.276800","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"6935","121.276800","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"6936","121.276800","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"6937","121.276800","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"6938","121.276800","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"6939","121.276865","192.168.0.118","74.125.173.70","QUIC","75","Protected Payload (KP0), DCID=a03ccd2ee2d2088d"
"6940","121.276924","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"6941","121.276924","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"6942","121.276924","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"6943","121.277014","192.168.0.118","74.125.173.70","QUIC","75","Protected Payload (KP0), DCID=a03ccd2ee2d2088d"
"6944","121.277070","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"6945","121.277070","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"6946","121.277070","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"6947","121.277184","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"6948","121.277184","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"6949","121.277254","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"6950","121.277256","192.168.0.118","74.125.173.70","QUIC","75","Protected Payload (KP0), DCID=a03ccd2ee2d2088d"
"6951","121.277418","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"6952","121.277418","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"6953","121.277418","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"6954","121.285185","192.168.0.118","74.125.173.70","QUIC","76","Protected Payload (KP0), DCID=a03ccd2ee2d2088d"
"6955","121.285302","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"6956","121.285302","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"6957","121.285412","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"6958","121.285412","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"6959","121.285412","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"6960","121.285412","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"6961","121.285412","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"6962","121.285412","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"6963","121.285412","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"6964","121.285516","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"6965","121.285516","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"6966","121.285516","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"6967","121.285516","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"6968","121.285516","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"6969","121.285516","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"6970","121.285610","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"6971","121.285610","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"6972","121.285610","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"6973","121.285610","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"6974","121.285610","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"6975","121.285610","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"6976","121.285647","192.168.0.118","74.125.173.70","QUIC","75","Protected Payload (KP0), DCID=a03ccd2ee2d2088d"
"6977","121.285687","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"6978","121.285687","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"6979","121.285687","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"6980","121.285687","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"6981","121.285687","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"6982","121.285687","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"6983","121.285772","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"6984","121.285772","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"6985","121.285772","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"6986","121.285824","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"6987","121.285824","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"6988","121.285824","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"6989","121.285824","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"6990","121.285824","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"6991","121.285907","192.168.0.118","74.125.173.70","QUIC","75","Protected Payload (KP0), DCID=a03ccd2ee2d2088d"
"6992","121.286119","192.168.0.118","74.125.173.70","QUIC","75","Protected Payload (KP0), DCID=a03ccd2ee2d2088d"
"6993","121.286149","74.125.173.70","192.168.0.118","QUIC","1392","Protected Payload (KP0)"
"6994","121.286149","74.125.173.70","192.168.0.118","QUIC","699","Protected Payload (KP0)"
"6995","121.286769","74.125.173.70","192.168.0.118","QUIC","69","Protected Payload (KP0)"
"6996","121.292927","192.168.0.118","74.125.173.70","QUIC","76","Protected Payload (KP0), DCID=a03ccd2ee2d2088d"
"6997","121.344298","192.168.0.18","192.168.0.255","UDP","54","2007  >  2007 Len=12"
"6998","121.447222","192.168.0.18","192.168.0.255","UDP","54","2007  >  2007 Len=12"
"6999","121.448356","192.168.0.18","192.168.0.255","UDP","54","2008  >  2008 Len=12"
"7000","121.549638","192.168.0.18","192.168.0.255","UDP","54","2007  >  2007 Len=12"
"7001","121.550699","192.168.0.18","192.168.0.255","UDP","54","2008  >  2008 Len=12"
"7002","121.651944","192.168.0.18","192.168.0.255","UDP","54","2007  >  2007 Len=12"
"7003","121.653390","192.168.0.18","192.168.0.255","UDP","54","2008  >  2008 Len=12"
"7004","121.756846","192.168.0.18","192.168.0.255","UDP","54","2007  >  2007 Len=12"
"7005","121.757996","192.168.0.18","192.168.0.255","UDP","54","2008  >  2008 Len=12"
"7006","121.856869","192.168.0.18","192.168.0.255","UDP","54","2007  >  2007 Len=12"
"7007","121.858108","192.168.0.18","192.168.0.255","UDP","54","2008  >  2008 Len=12"
"7008","121.941034","192.168.0.118","239.255.255.250","SSDP","215","M-SEARCH * HTTP/1.1 "
"7009","121.959052","192.168.0.18","192.168.0.255","UDP","54","2007  >  2007 Len=12"
"7010","121.960056","192.168.0.18","192.168.0.255","UDP","54","2008  >  2008 Len=12"
"7011","122.063659","192.168.0.18","192.168.0.255","UDP","54","2007  >  2007 Len=12"
"7012","122.064114","192.168.0.18","192.168.0.255","UDP","54","2008  >  2008 Len=12"
"7013","122.166622","192.168.0.18","192.168.0.255","UDP","54","2007  >  2007 Len=12"
"7014","122.168114","192.168.0.18","192.168.0.255","UDP","54","2008  >  2008 Len=12"
"7015","122.267471","192.168.0.18","192.168.0.255","UDP","54","2007  >  2007 Len=12"
"7016","122.268547","192.168.0.18","192.168.0.255","UDP","54","2008  >  2008 Len=12"
"7017","122.373969","192.168.0.18","192.168.0.255","UDP","54","2007  >  2007 Len=12"
"7018","122.373969","192.168.0.18","192.168.0.255","UDP","54","2008  >  2008 Len=12"
"7019","122.470722","192.168.0.18","192.168.0.255","UDP","54","2007  >  2007 Len=12"
"7020","122.472088","192.168.0.18","192.168.0.255","UDP","54","2008  >  2008 Len=12"
"7021","122.573493","192.168.0.18","192.168.0.255","UDP","54","2007  >  2007 Len=12"
"7022","122.574954","192.168.0.18","192.168.0.255","UDP","54","2008  >  2008 Len=12"
"7023","122.585749","192.168.0.118","3.68.18.70","TLSv1.2","108","Application Data"
"7024","122.679311","192.168.0.18","192.168.0.255","UDP","54","2007  >  2007 Len=12"
"7025","122.685383","192.168.0.18","192.168.0.255","UDP","54","2008  >  2008 Len=12"
"7026","122.702789","3.68.18.70","192.168.0.118","TLSv1.2","110","Application Data"
"7027","122.753911","192.168.0.118","3.68.18.70","TCP","54","58114  >  443 [ACK] Seq=815 Ack=1796 Win=510 Len=0"
"7028","122.779346","192.168.0.18","192.168.0.255","UDP","54","2007  >  2007 Len=12"
"7029","122.780671","192.168.0.18","192.168.0.255","UDP","54","2008  >  2008 Len=12"
"7030","122.880517","192.168.0.18","192.168.0.255","UDP","54","2007  >  2007 Len=12"
"7031","122.881907","192.168.0.18","192.168.0.255","UDP","54","2008  >  2008 Len=12"
"7032","122.943360","192.168.0.118","239.255.255.250","SSDP","215","M-SEARCH * HTTP/1.1 "
"7033","122.982888","192.168.0.18","192.168.0.255","UDP","54","2007  >  2007 Len=12"
"7034","122.984909","192.168.0.18","192.168.0.255","UDP","54","2008  >  2008 Len=12"
"7035","123.085139","192.168.0.18","192.168.0.255","UDP","54","2007  >  2007 Len=12"
"7036","123.086530","192.168.0.18","192.168.0.255","UDP","54","2008  >  2008 Len=12"
"7037","123.190408","192.168.0.18","192.168.0.255","UDP","54","2007  >  2007 Len=12"
"7038","123.190408","192.168.0.18","192.168.0.255","UDP","54","2008  >  2008 Len=12"
"7039","123.289973","192.168.0.18","192.168.0.255","UDP","54","2007  >  2007 Len=12"
"7040","123.292786","192.168.0.18","192.168.0.255","UDP","54","2008  >  2008 Len=12"
"7041","123.392605","192.168.0.18","192.168.0.255","UDP","54","2007  >  2007 Len=12"
"7042","123.393890","192.168.0.18","192.168.0.255","UDP","54","2008  >  2008 Len=12"
"7043","123.495048","192.168.0.18","192.168.0.255","UDP","54","2007  >  2007 Len=12"
"7044","123.497050","192.168.0.18","192.168.0.255","UDP","54","2008  >  2008 Len=12"
"7045","123.597423","192.168.0.18","192.168.0.255","UDP","54","2007  >  2007 Len=12"
"7046","123.598858","192.168.0.18","192.168.0.255","UDP","54","2008  >  2008 Len=12"
"7047","123.699492","192.168.0.18","192.168.0.255","UDP","54","2007  >  2007 Len=12"
"7048","123.701236","192.168.0.18","192.168.0.255","UDP","54","2008  >  2008 Len=12"
"7049","123.802309","192.168.0.18","192.168.0.255","UDP","54","2007  >  2007 Len=12"
"7050","123.804172","192.168.0.18","192.168.0.255","UDP","54","2008  >  2008 Len=12"
"7051","123.904643","192.168.0.18","192.168.0.255","UDP","54","2007  >  2007 Len=12"
"7052","123.906189","192.168.0.18","192.168.0.255","UDP","54","2008  >  2008 Len=12"
"7053","124.006819","192.168.0.18","192.168.0.255","UDP","54","2007  >  2007 Len=12"
"7054","124.008114","192.168.0.18","192.168.0.255","UDP","54","2008  >  2008 Len=12"
"7055","124.109449","192.168.0.18","192.168.0.255","UDP","54","2007  >  2007 Len=12"
"7056","124.110679","192.168.0.18","192.168.0.255","UDP","54","2008  >  2008 Len=12"
"7057","124.211738","192.168.0.18","192.168.0.255","UDP","54","2007  >  2007 Len=12"
"7058","124.212809","192.168.0.18","192.168.0.255","UDP","54","2008  >  2008 Len=12"
"7059","124.317693","192.168.0.18","192.168.0.255","UDP","54","2007  >  2007 Len=12"
"7060","124.423318","192.168.0.18","192.168.0.255","UDP","54","2007  >  2007 Len=12"
"7061","124.423318","192.168.0.18","192.168.0.255","UDP","54","2008  >  2008 Len=12"
"7062","124.518956","192.168.0.18","192.168.0.255","UDP","54","2007  >  2007 Len=12"
"7063","124.520048","192.168.0.18","192.168.0.255","UDP","54","2008  >  2008 Len=12"
"7064","124.621811","192.168.0.18","192.168.0.255","UDP","54","2007  >  2007 Len=12"
"7065","124.623128","192.168.0.18","192.168.0.255","UDP","54","2008  >  2008 Len=12"
"7066","124.724397","192.168.0.18","192.168.0.255","UDP","54","2007  >  2007 Len=12"
"7067","124.725544","192.168.0.18","192.168.0.255","UDP","54","2008  >  2008 Len=12"
"7068","124.826189","192.168.0.18","192.168.0.255","UDP","54","2007  >  2007 Len=12"
"7069","124.827100","192.168.0.18","192.168.0.255","UDP","54","2008  >  2008 Len=12"
"7070","124.928999","192.168.0.18","192.168.0.255","UDP","54","2007  >  2007 Len=12"
"7071","124.930661","192.168.0.18","192.168.0.255","UDP","54","2008  >  2008 Len=12"
"7072","125.031122","192.168.0.18","192.168.0.255","UDP","54","2007  >  2007 Len=12"
"7073","125.032132","192.168.0.18","192.168.0.255","UDP","54","2008  >  2008 Len=12"
"7074","125.133179","192.168.0.18","192.168.0.255","UDP","54","2007  >  2007 Len=12"
"7075","125.134298","192.168.0.18","192.168.0.255","UDP","54","2008  >  2008 Len=12"
"7076","125.235534","192.168.0.18","192.168.0.255","UDP","54","2007  >  2007 Len=12"
"7077","125.338994","192.168.0.18","192.168.0.255","UDP","54","2007  >  2007 Len=12"
"7078","125.340055","192.168.0.18","192.168.0.255","UDP","54","2008  >  2008 Len=12"
"7079","125.441025","192.168.0.18","192.168.0.255","UDP","54","2007  >  2007 Len=12"
"7080","125.442123","192.168.0.18","192.168.0.255","UDP","54","2008  >  2008 Len=12"
"7081","125.543270","192.168.0.18","192.168.0.255","UDP","54","2007  >  2007 Len=12"
"7082","125.544466","192.168.0.18","192.168.0.255","UDP","54","2008  >  2008 Len=12"
"7083","125.645434","192.168.0.18","192.168.0.255","UDP","54","2007  >  2007 Len=12"
"7084","125.646732","192.168.0.18","192.168.0.255","UDP","54","2008  >  2008 Len=12"
"7085","125.747883","192.168.0.18","192.168.0.255","UDP","54","2007  >  2007 Len=12"
"7086","125.749089","192.168.0.18","192.168.0.255","UDP","54","2008  >  2008 Len=12"
"7087","125.850486","192.168.0.18","192.168.0.255","UDP","54","2007  >  2007 Len=12"
"7088","125.851508","192.168.0.18","192.168.0.255","UDP","54","2008  >  2008 Len=12"
"7089","125.953345","192.168.0.18","192.168.0.255","UDP","54","2007  >  2007 Len=12"
"7090","125.954305","192.168.0.18","192.168.0.255","UDP","54","2008  >  2008 Len=12"
"7091","126.055676","192.168.0.18","192.168.0.255","UDP","54","2007  >  2007 Len=12"
"7092","126.056716","192.168.0.18","192.168.0.255","UDP","54","2008  >  2008 Len=12"
"7093","126.157289","192.168.0.18","192.168.0.255","UDP","54","2007  >  2007 Len=12"
"7094","126.158556","192.168.0.18","192.168.0.255","UDP","54","2008  >  2008 Len=12"
"7095","126.259993","192.168.0.18","192.168.0.255","UDP","54","2007  >  2007 Len=12"
"7096","126.261339","192.168.0.18","192.168.0.255","UDP","54","2008  >  2008 Len=12"
"7097","126.362489","192.168.0.18","192.168.0.255","UDP","54","2007  >  2007 Len=12"
"7098","126.364000","192.168.0.18","192.168.0.255","UDP","54","2008  >  2008 Len=12"
"7099","126.464880","192.168.0.18","192.168.0.255","UDP","54","2007  >  2007 Len=12"
"7100","126.465734","192.168.0.18","192.168.0.255","UDP","54","2008  >  2008 Len=12"
"7101","126.567428","192.168.0.18","192.168.0.255","UDP","54","2007  >  2007 Len=12"
"7102","126.568194","192.168.0.18","192.168.0.255","UDP","54","2008  >  2008 Len=12"
"7103","126.669752","192.168.0.18","192.168.0.255","UDP","54","2007  >  2007 Len=12"
"7104","126.670686","192.168.0.18","192.168.0.255","UDP","54","2008  >  2008 Len=12"
"7105","126.772152","192.168.0.18","192.168.0.255","UDP","54","2007  >  2007 Len=12"
"7106","126.773129","192.168.0.18","192.168.0.255","UDP","54","2008  >  2008 Len=12"
"7107","126.874123","192.168.0.18","192.168.0.255","UDP","54","2007  >  2007 Len=12"
"7108","126.875140","192.168.0.18","192.168.0.255","UDP","54","2008  >  2008 Len=12"
"7109","126.976937","192.168.0.18","192.168.0.255","UDP","54","2007  >  2007 Len=12"
"7110","126.978168","192.168.0.18","192.168.0.255","UDP","54","2008  >  2008 Len=12"
"7111","127.079227","192.168.0.18","192.168.0.255","UDP","54","2007  >  2007 Len=12"
"7112","127.085582","192.168.0.18","192.168.0.255","UDP","54","2008  >  2008 Len=12"
"7113","127.181578","192.168.0.18","192.168.0.255","UDP","54","2007  >  2007 Len=12"
"7114","127.182621","192.168.0.18","192.168.0.255","UDP","54","2008  >  2008 Len=12"
"7115","127.284107","192.168.0.18","192.168.0.255","UDP","54","2007  >  2007 Len=12"
"7116","127.285190","192.168.0.18","192.168.0.255","UDP","54","2008  >  2008 Len=12"
"7117","127.386489","192.168.0.18","192.168.0.255","UDP","54","2007  >  2007 Len=12"
"7118","127.387671","192.168.0.18","192.168.0.255","UDP","54","2008  >  2008 Len=12"
"7119","127.488902","192.168.0.18","192.168.0.255","UDP","54","2007  >  2007 Len=12"
"7120","127.591113","192.168.0.18","192.168.0.255","UDP","54","2008  >  2008 Len=12"
"7121","127.592535","192.168.0.18","192.168.0.255","UDP","54","2008  >  2008 Len=12"
"7122","127.694209","192.168.0.18","192.168.0.255","UDP","54","2007  >  2007 Len=12"
"7123","127.695585","192.168.0.18","192.168.0.255","UDP","54","2008  >  2008 Len=12"
"7124","127.697860","52.85.170.65","192.168.0.118","TLSv1.2","93","Application Data"
"7125","127.697860","52.85.170.65","192.168.0.118","TLSv1.2","78","Application Data"
